Date_time,Open,High,Low,Close,Zones,Prox,Dist
31/03/21 12:35,14740.45,14745.2,14734.2,14742.3,,,
31/03/21 12:30,14730.5,14741.65,14727.25,14740.35,,,
31/03/21 12:25,14736.7,14739.55,14727.15,14730.25,,,
31/03/21 12:20,14743.3,14749.2,14735.4,14737.25,,,
31/03/21 12:15,14734.65,14744.55,14726.45,14742.8,,,
31/03/21 12:10,14731.6,14740.25,14726.8,14734.9,,,
31/03/21 12:05,14735.85,14739.65,14730.55,14731.45,DZ,14731.25,14715.25
31/03/21 12:00,14722.65,14743.05,14718.7,14735.8,,,
31/03/21 11:55,14721.05,14726.15,14715.25,14722.25,,,
31/03/21 11:50,14726.25,14732.95,14718.8,14721,,,
31/03/21 11:45,14731.25,14738.5,14725.65,14725.95,,,
31/03/21 11:40,14716.75,14737.1,14713.35,14730.95,,,
31/03/21 11:35,14723.7,14727.7,14716.75,14717.65,SZ,14735.95,14745.35
31/03/21 11:30,14738.1,14738.75,14718.55,14723.25,,,
31/03/21 11:25,14735.95,14745.35,14730.95,14737.25,SZ,14736.4,14754.55
31/03/21 11:20,14744.75,14744.75,14730.65,14736.15,,,
31/03/21 11:15,14741.35,14754.55,14740.55,14744.4,,,
31/03/21 11:10,14736.4,14744.4,14731.25,14740.4,DZ,14725.15,14711.1
31/03/21 11:05,14724.45,14745.8,14722.8,14736.45,,,
31/03/21 11:00,14722.5,14728.55,14711.1,14725.15,,,
31/03/21 10:55,14722.35,14728.7,14715.6,14721.7,,,
31/03/21 10:50,14730.55,14738.35,14722.4,14722.45,DZ,14719,14703.5
31/03/21 10:45,14719.15,14730.1,14711.8,14730.1,,,
31/03/21 10:40,14713.4,14719.8,14703.5,14719,SZ,14734,14739.95
31/03/21 10:35,14738,14738.75,14712.1,14713.1,,,
31/03/21 10:30,14734,14739.95,14727,14738.05,DZ,14728.65,14718.4
31/03/21 10:25,14722.35,14736.75,14717.2,14734.9,,,
31/03/21 10:20,14728.65,14732.55,14718.4,14721.95,,,
31/03/21 10:15,14747.2,14756.85,14726.05,14728.3,,,
31/03/21 10:10,14757.95,14757.95,14741.1,14747.15,,,
31/03/21 10:05,14748.25,14766.65,14747.6,14758.45,SZ,14761.3,14772.95
31/03/21 10:00,14762,14762,14742.65,14748.7,,,
31/03/21 9:55,14764.35,14772.5,14755.85,14761.3,,,
31/03/21 9:50,14761.3,14772.95,14753.2,14763.85,,,
31/03/21 9:45,14781.75,14785.5,14759.15,14761.75,,,
31/03/21 9:40,14774.2,14790.05,14773.2,14783,,,
31/03/21 9:35,14747.05,14777.25,14739.7,14773.85,,,
31/03/21 9:30,14727.4,14751.4,14723.1,14745.5,SZ,14744.8,14756.75
31/03/21 9:25,14756.4,14761.1,14726.9,14727.6,,,
31/03/21 9:20,14744.8,14756.75,14731.15,14756.7,,,
31/03/21 9:15,14812.9,14813.75,14735.15,14746.15,,,
30/03/21 15:25,14837.85,14855,14828.25,14855,,,
30/03/21 15:20,14846.5,14863.1,14835.8,14837.7,,,
30/03/21 15:15,14849.55,14849.55,14835.2,14846.1,,,
30/03/21 15:10,14845,14859.2,14842,14850.1,,,
30/03/21 15:05,14844.2,14847.3,14834.25,14844.5,SZ,14863.85,14868.05
30/03/21 15:00,14865.1,14868.05,14826.75,14843.95,,,
30/03/21 14:55,14864.6,14868.05,14859.75,14863.85,,,
30/03/21 14:50,14849.95,14873.5,14847.55,14865.05,,,
30/03/21 14:45,14854.9,14863.65,14843.55,14849.4,,,
30/03/21 14:40,14855.2,14858.6,14849.85,14854.65,,,
30/03/21 14:35,14853.7,14866.25,14852.25,14854.8,,,
30/03/21 14:30,14850.7,14857.75,14834.65,14853.1,SZ,14864.85,14869.85
30/03/21 14:25,14869.4,14873.8,14846.2,14852.55,,,
30/03/21 14:20,14864.85,14869.85,14850.9,14869.85,DZ,14851.85,14826.95
30/03/21 14:15,14851.2,14876.3,14850.75,14864.4,,,
30/03/21 14:10,14848.05,14856.8,14844.55,14851.85,,,
30/03/21 14:05,14840.65,14851.3,14826.95,14847.05,,,
30/03/21 14:00,14816.3,14842.5,14815.4,14839.9,,,
30/03/21 13:55,14822.8,14822.9,14809.8,14814.35,,,
30/03/21 13:50,14814,14822,14811.05,14821.35,DZ,14804.15,14782.25
30/03/21 13:45,14804.5,14814.25,14798.05,14813.85,,,
30/03/21 13:40,14798.7,14812.75,14791.1,14804.15,,,
30/03/21 13:35,14800.75,14800.8,14782.25,14798.1,,,
30/03/21 13:30,14790.65,14800.6,14782.4,14798.95,DZ,14779.9,14763.05
30/03/21 13:25,14780.15,14794.9,14778,14789.95,,,
30/03/21 13:20,14774.95,14779.9,14763.05,14779.9,,,
30/03/21 13:15,14761.8,14775.65,14756.8,14774.9,,,
30/03/21 13:10,14738,14762.45,14736.55,14762.45,,,
30/03/21 13:05,14745.2,14745.35,14728.55,14738.05,,,
30/03/21 13:00,14752.8,14752.8,14732.25,14745,,,
30/03/21 12:55,14757.65,14760.75,14745.45,14753.8,,,
30/03/21 12:50,14764.4,14768.95,14746.1,14757.75,,,
30/03/21 12:45,14762.15,14768.5,14755.75,14764.3,,,
30/03/21 12:40,14759,14764.8,14748.45,14762.35,,,
30/03/21 12:35,14763.15,14769.75,14758,14759.85,DZ,14744,14733.25
30/03/21 12:30,14744.9,14764.65,14744.25,14763.9,,,
30/03/21 12:25,14742.4,14744.15,14733.25,14744,DZ,14722.3,14710.25
30/03/21 12:20,14721.4,14748.35,14716.9,14743.2,,,
30/03/21 12:15,14722.3,14724.45,14710.25,14721.3,,,
30/03/21 12:10,14712.4,14729.15,14710.9,14722.9,,,
30/03/21 12:05,14745,14746.6,14710,14713.4,SZ,14760.6,14766.8
30/03/21 12:00,14760,14764.4,14742.3,14744.35,,,
30/03/21 11:55,14764.9,14766.8,14757.6,14760.6,SZ,14772.4,14783
30/03/21 11:50,14772.65,14779.5,14765.1,14765.1,,,
30/03/21 11:45,14773.65,14783,14770.25,14772.4,,,
30/03/21 11:40,14773.55,14777.4,14763.75,14774.15,DZ,14761,14756.05
30/03/21 11:35,14760.75,14774.7,14753.3,14774.7,,,
30/03/21 11:30,14760,14763.25,14756.05,14761,SZ,14769.4,14781.3
30/03/21 11:25,14769.1,14772.35,14759.1,14759.95,,,
30/03/21 11:20,14772.15,14781.3,14768.35,14769.4,DZ,14758.05,14748.25
30/03/21 11:15,14757.9,14773.05,14757.8,14772.4,,,
30/03/21 11:10,14755.05,14761.05,14750.4,14757.7,,,
30/03/21 11:05,14757.8,14762.1,14748.25,14755.95,,,
30/03/21 11:00,14757,14759.95,14751.1,14758.05,SZ,14762,14776.3
30/03/21 10:55,14768.45,14772.05,14755.35,14757.05,,,
30/03/21 10:50,14762,14776.3,14761.1,14768.4,,,
30/03/21 10:45,14747.15,14762.6,14746.05,14762.25,,,
30/03/21 10:40,14761.1,14765.9,14744.25,14747.8,DZ,14754.05,14750
30/03/21 10:35,14751.8,14763.25,14748.75,14762.1,,,
30/03/21 10:30,14754.05,14764.65,14750,14752.1,DZ,14752.55,14745.65
30/03/21 10:25,14745.65,14755.25,14745.4,14754.5,,,
30/03/21 10:20,14752.55,14763.45,14745.65,14746.45,,,
30/03/21 10:15,14741.05,14762.05,14738.6,14753.2,,,
30/03/21 10:10,14727.4,14743.25,14727.35,14741.55,DZ,14718.35,14707.45
30/03/21 10:05,14717.9,14731.75,14716.95,14726.9,,,
30/03/21 10:00,14717.35,14723.1,14714.15,14718.3,,,
30/03/21 9:55,14714.7,14719.2,14707.45,14718.35,,,
30/03/21 9:50,14707.05,14717.6,14707.05,14715.1,,,
30/03/21 9:45,14688.45,14709.1,14688.25,14706.95,,,
